folder,instance,10,50,100,200,300,350,400,450,475,500,550,600,650,700
small_examples,France Toulouse 2022 17 Mirail Universite Reynerie Bellefontaine,0.20246004432948425,0.42686526818511317,0.48265985410208767,0.5157978365501427,0.5279862830066017,0.5316059595533152,0.5343661169161394,0.5365415687661149,0.5374653976332792,0.5383009461829047,0.5397535618219245,0.5409734320725444,0.5420124838699261,0.5429082365132919
small_examples,Netherlands Assen 2024,0.0013226965881700684,0.005788883895002046,0.010971276591724243,0.015305619286644012,0.01662238063237837,0.016887156102192994,0.017028749359872607,0.01709581883121503,0.01711084470476201,0.017116938703153742,0.017109436457268867,0.017084100095244824,0.017047790028745447,0.017004941430413156
small_examples,Worldwide Mechanical Turk Knapsack 6,0.01847493851551609,0.07718393275072429,0.122718516590686,0.16257157773863382,0.1799330841949345,0.18528862736977295,0.18940494338488567,0.19265646406151796,0.1940363574475541,0.19528280871386525,0.1974438990443999,0.19925023451743967,0.20078042693915588,0.20209181342638385
